id,id_cliente,url_carta,url_obtenida
171,2317455,https://storage.cloud.google.com/ccu-forms-front-media/c96fe656-6e36-4cf5-a60f-9f730ec3afdc/20241219_110048.jpg,
172,2308319,https://storage.cloud.google.com/ccu-forms-front-media/4f9b9609-b83d-40ae-bdac-4944ec5d2dd3/20250306_122246.jpg,
173,2308348,https://storage.cloud.google.com/ccu-forms-front-media/cc14c4da-a996-4f52-8caf-9a359010da8e/20250306_123942.jpg,
174,2308332,https://storage.cloud.google.com/ccu-forms-front-media/f17f0fc2-b7d8-452b-a2e8-62c589488c52/20250306_123453.jpg,
175,2306407,https://storage.cloud.google.com/ccu-forms-front-media/1b70e753-d257-4e91-a04f-a12323cf389f/2d8ace40-6fdf-45a9-b327-555de07ca63a-1_all_569.jpg,
176,2306464,https://storage.cloud.google.com/ccu-forms-front-media/ca828435-2227-4309-9318-7b45354feac7/2d8ace40-6fdf-45a9-b327-555de07ca63a-1_all_582.jpg,
177,2306598,https://storage.cloud.google.com/ccu-forms-front-media/a8182199-6e60-484e-bfd9-25db6a76585a/Screenshot_20250225-111308~2.png,
178,2306403,https://storage.cloud.google.com/ccu-forms-front-media/793ff775-1082-4120-9a7f-25b5633b4754/2d8ace40-6fdf-45a9-b327-555de07ca63a-1_all_569.jpg,
179,2306404,https://storage.cloud.google.com/ccu-forms-front-media/66797c74-bd6b-4c29-81e2-24d2e4c08901/2d8ace40-6fdf-45a9-b327-555de07ca63a-1_all_587.jpg,
180,2306602,https://storage.cloud.google.com/ccu-forms-front-media/a4493373-117e-42be-99c4-346989e77bae/Screenshot_20250225-111312~2.png,
181,2306575,https://storage.cloud.google.com/ccu-forms-front-media/315cfdcf-9cfc-47f9-8e27-d7aac1c47696/IMG_20250327_115133_908.jpg,
182,2306596,https://storage.cloud.google.com/ccu-forms-front-media/247430a4-8e86-46d6-9179-cfd21c5b91ad/IMG_20250306_124040_780.jpg,
183,2306399,https://storage.cloud.google.com/ccu-forms-front-media/a5cc4b5b-dda8-4840-a074-847824c714e3/2d8ace40-6fdf-45a9-b327-555de07ca63a-1_all_584.jpg,
184,2306984,https://storage.cloud.google.com/ccu-forms-front-media/943e1b84-5355-4566-817e-c7562466efa4/Subítufotodelacarta_menú(V)_0.jpg,
185,2310160,https://storage.cloud.google.com/ccu-forms-front-media/621522cb-3411-409c-9f30-7d5d7f5cbd5e/Subítufotodelacarta_menú(V)_0.jpg,
186,2309644,https://storage.cloud.google.com/ccu-forms-front-media/0c4be5fb-6785-4578-8777-ec632a579817/Subítufotodelacarta_menú(V)_0.jpg,
